"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Peru","PER","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)","SG.DMK.ALLD.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3","","","","","","54","","59.6","66.3","62.8","63","64.7","","","","","","","","","",
"Peru","PER","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","9.83366012573242","9.67994976043701","10.0019502639771","11.1770801544189","12.1496000289917","12.7404899597168","12.812689781189","14.3023099899292","","15.6611099243164","17.0032005310059","19.558349609375","19.8920192718506","20.5419101715088","21.2238006591797","22.0539894104004","25.3953399658203","26.5490894317627","28.1803493499756","29.4051494598389","29.7334308624268","31.3666496276855","31.0236492156982","27.814510345459","26.7497901916504","27.2361793518066","25.855640411377","25.8539199829102","","38.5659103393555","33.8159790039063","30.2601699829102","30.5790596008301","30.6417102813721","32.4950408935547","32.7618217468262","34.2162704467773","","","","","","","","","","71.1329879760742","70.7378616333008","","","","",
"Peru","PER","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","","","","","","","","","","","36.7827415466309","","","","","","","","","","","18.6110401153564","","","","","","","","","","","","","","14.3687896728516","","","11.9464302062988","10.1096601486206","8.41242980957031","7.82475996017456","8.65810966491699","","9.64085006713867","7.29749011993408","3.72199988365173","","","","0.431410014629364","3.01365995407104","","","","","3.33291006088257","","","","","",
"Peru","PER","School enrollment, secondary, private (% of total secondary)","SE.SEC.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9744300842285","16.8904800415039","17.1818809509277","17.310510635376","16.8381900787354","","24.2330207824707","22.2995491027832","22.7432804107666","22.9415607452393","24.067569732666","24.0992202758789","25.7331008911133","","30.013599395752","30.0500602722168","29.9260807037354","29.4577007293701","29.1817798614502","26.9943599700928","26.5892906188965","24.293119430542","",
"Peru","PER","Secondary education, duration (years)","SE.SEC.DURS","","","","","","","","","","","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",
"Peru","PER","Children out of school, primary, male","SE.PRM.UNER.MA","","","","","","","","","","","240895","","","","","","","","","","","146259","","","","","","","","","","","","175221","","273671","","","60889","36934","23465","","","45531","","","","","","27286","","17942","","","","","","","","","","",
"Peru","PER","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","70.2657470703125","71.2455062866211","66.9198379516602","72.5358581542969","","","","","","","","","","","","76.1972122192383","","","","","","85.510871887207","84.3833999633789","81.3659515380859","79.4473724365234","","84.4492034912109","86.1616516113281","85.8875274658203","89.8435668945313","81.7853469848633","87.6311721801758","89.8356628417969","82.3410797119141","75.0663375854492","","89.0990600585938","","","93.0776901245117","","","","","",
"Peru","PER","Gross intake ratio in first grade of primary education, male (% of relevant age group)","SE.PRM.GINT.MA.ZS","","","","","","","","","","","128.78263","","","","","","","122.09449","114.90054","113.68903","114.1856","117.11074","","","","","","","","","","","","115.55862","","114.01646","","","115.73092","116.88038","113.79223","115.21834","113.63783","110.09495","106.98302","107.49682","106.23104","106.27308","102.72498","103.85868","106.86071","106.04961","92.10517","91.71886","91.19826","95.85275","102.00928","103.41648","107.49468","","","",
"Peru","PER","Trained teachers in preprimary education (% of total teachers)","SE.PRE.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","93.1197967529297","","","","","","","","","","","","95.3666305541992","","","","","","","","","","","96.7556304931641","97.1237564086914","97.7571334838867","97.3562164306641","","","","","98.6981582641602","","98.9775314331055","99.0095367431641","98.8834915161133","99.0574798583984","99.0237579345703","","99.4363632202148","",
"Peru","PER","Coverage of social safety net programs in 2nd quintile (% of population)","per_sa_allsa.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0942158187271","74.5731476499085","78.3217794638298","77.228530400848","88.7744238114428","73.1771053973994","76.3576809372744","78.2416886869075","77.1993735519797","79.3321229649868","81.2275934334507","80.5111813290342","","",
"Peru","PER","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.082667663465945","0.40410306424998","0.680618448869322","0.982269570867855","1.18454368167057","1.28044614140978","1.38751245641897","1.47190531958583","1.55445688419723","1.57395273836627","1.57974571007339","1.56670118685211","1.54521936738411","1.54505743543866","1.55988299016837","1.53308182395757","1.51490799259747","1.49910849406909","1.52721378348047","1.5776656475171","1.57593147574065","1.57917737960815","1.57229578495026","1.64320313930511","1.69849002361298","1.76997888088226","1.82985579967499","1.89358270168304","1.87632888908841","1.88443616119538","1.89874768296254","1.89101842403428",
"Peru","PER","Gross savings (% of GNI)","NY.GNS.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","12.9927934193086","19.2598969240498","28.9798761598532","30.8626003496751","26.5365885728088","27.966878353459","23.3471058580637","23.8878920168115","25.6706720288966","16.1158691168758","16.5279181931921","16.4367394369715","18.335143689232","13.9019303083415","14.3215190464642","13.4919383244869","13.8169064416046","17.4381078531533","17.1047753226563","16.7540270951786","18.7545124007179","18.0555985101955","18.7203721755106","17.7166489323643","16.9411723537237","17.329149638321","17.351681616855","18.7864239679427","21.0495870058143","25.3763903174894","26.1357940947509","24.4347045157198","22.3080482053743","24.2255007586726","25.5889447571449","23.8030179958438","23.1049060047272","21.6571979788025","20.758722472985","20.6079681846507","20.6900456222407","20.7548276511416","20.2459051071489","18.5813432249035","",
